City ID,City,Country,Date,Cloudiness,Humidity,Lat,Lng,Max Temp,Wind Speed
153,ponta delgada,pt,1522774800,20,67,34.23911199351619,-27.903218129780505,60.8,20.8
154,montepuez,mz,1522775745,80,75,-13.701887479498197,37.97272409938216,76.79,7.18
155,mangrol,in,1522775755,12,42,15.666466315444723,65.18598617988368,72.29,1.92
156,loukhi,ru,1522775747,88,88,66.08180533908848,33.23784116503248,30.53,8.19
157,orcopampa,pe,1522775758,68,41,-14.926949326779521,-72.55512914689143,53.57,3.6
158,huambo,ao,1522771200,75,93,-12.23570157545447,16.158012498216124,66.2,5.82
159,bara,sd,1522775753,0,32,16.298474821300886,29.80926826838983,89.03,3.71
160,northampton,us,1522774200,40,71,40.72571994108333,-75.70255451724614,55.4,13.87
161,diamantina,br,1522775758,36,54,-18.136018447779264,-44.03367908729747,83.27,4.05
162,sao gabriel da cachoeira,br,1522775760,92,90,-0.22517373651766093,-66.59727377285456,80.21,3.71
163,trelew,ar,1522775654,0,33,-44.38569685473419,-66.29629522071201,80.84,7.96
164,vilhena,br,1522771200,75,69,-13.628932584534994,-60.569472190206056,82.4,3.36
165,la primavera,co,1522771200,0,47,5.432016854818386,-69.52998477858645,78.8,3.36
166,tsumeb,na,1522775773,88,53,-18.717354984448633,17.008634063312883,74.54,3.04
167,la libertad,sv,1522771200,0,51,12.42042956632622,-89.57736318152682,62.6,9.17
168,la labor,hn,1522775775,0,18,14.491566087708492,-89.08993662829063,78.68,11.54
169,lafiagi,ng,1522775776,12,44,9.634913993961277,5.172103793435255,90.38,4.94
170,bastia,fr,1522774500,75,100,42.87315311445724,9.506192249773761,55.4,8.97
171,kozhva,ru,1522775780,92,94,65.13884767435215,56.08792331020331,36.29,12.44
172,lagoa,pt,1522774800,20,77,43.01357291887868,-31.4132392268844,62.6,17.22
173,dolores,ar,1522775774,92,68,-36.17315255947281,-57.375011651939786,74.54,5.28
174,dergachi,ru,1522775786,88,88,51.10367015581858,49.21223187626893,36.92,14.12
175,kambove,cd,1522775781,44,85,-9.66911510983391,27.098315078284216,67.52,5.73
176,hit,iq,1522775781,100,29,32.59554161449239,43.39029613910316,78.23,6.17
177,santa rosa,ar,1522775792,0,51,-35.60973247770673,-65.85519718869969,80.21,12.21
178,vestmanna,fo,1522774200,8,100,69.85736610573122,-8.037720201422715,32.0,6.93
179,aden,ye,1522775786,0,97,13.93681359949312,47.24213121823027,80.84,16.02
180,mayumba,ga,1522775787,80,97,-6.258491031112754,7.658641797235944,80.39,7.18
181,bushenyi,ug,1522775788,88,90,-0.4915143534248614,29.91488361153391,64.19,3.6
182,inverness,ca,1522774200,75,100,46.165813380380314,-61.5462536095241,39.2,12.75
183,viedma,ar,1522775804,0,45,-45.87687936612099,-58.83080681719969,81.29,10.65
184,touros,br,1522775806,56,76,0.21922587624146672,-27.732683043553358,85.07,15.57
185,urengoy,ru,1522775799,32,68,65.93620552208981,79.89151423101055,-9.26,4.72
186,tsogni,ga,1522775800,32,100,-3.439622676454917,9.916877463475515,81.47,10.31
187,yurginskoye,ru,1522775801,36,90,56.77499794550846,67.1640263765907,31.79,7.96
188,lebu,cl,1522771200,75,45,-30.011511230361236,-88.99815505106808,68.0,13.87
189,khorramshahr,ir,1522771200,0,33,30.82685866166821,47.61095170024643,87.8,4.05
190,maragogi,br,1522775806,0,91,-14.221871083450452,-28.954339929657294,82.01,9.19
191,kumylzhenskaya,ru,1522775808,88,97,50.04204863499578,42.74254999193684,36.11,12.66
192,hofn,is,1522775808,0,100,68.03928475501297,-12.723995989345752,35.12,19.48
193,lagos,pt,1522771200,40,74,35.566149601027405,-10.161505914936058,87.8,10.29
194,nagaur,in,1522775810,44,56,27.205747289128652,73.86404311122547,72.29,3.27
195,independencia,br,1522770120,20,65,-5.6348659297832455,-40.24992332229155,82.4,4.7
196,sainte-agathe-des-monts,ca,1522771200,90,51,46.18531339131974,-74.36532843918816,37.4,2.24
197,oranjemund,na,1522775814,88,97,-29.11178176144753,15.167787093500465,62.93,9.75
198,taoudenni,ml,1522775815,0,10,26.759124595787,-5.322728978882893,93.35,8.52
199,bhaderwah,in,1522775815,0,66,32.810398914634845,75.78384337436344,47.0,1.81
200,cajaruro,pe,1522775827,100,97,-5.833875318821015,-78.1147758277371,64.01,2.26
201,victoria,sc,1522774800,75,78,-6.9828687572944546,64.06250583015259,82.4,4.7
202,rio cuarto,ar,1522771200,0,50,-34.272684504145616,-64.440918721796,77.0,9.17
203,thomaston,us,1522773300,75,44,32.812194178306555,-84.39750119577327,80.6,13.87
204,qasigiannguit,gl,1522774200,20,78,68.10970452370705,-48.51383040789438,15.8,1.12
205,esil,kz,1522775833,0,78,53.1542301533448,65.80865443517803,20.36,8.97
206,itaituba,br,1522771200,20,25,-5.1175652305262815,-53.94855727350355,84.2,3.49
207,lobito,ao,1522771200,20,74,-12.007320406443341,13.623982592713418,84.2,9.17
208,oeiras do para,br,1522775826,68,91,-1.388555863347051,-49.96091446389621,80.03,3.71
209,mariental,na,1522774200,0,45,-24.038552723164884,18.037240599493586,64.4,8.05
210,kot diji,pk,1522771200,24,55,27.19542110515721,69.31874624331985,87.8,7.18
211,douentza,ml,1522775837,0,17,14.413708567162331,-2.435254018927239,97.13,5.95
212,gari,ru,1522775830,36,86,59.904928306804294,63.20756233286514,37.01,8.52
213,asini,gr,1522775834,0,55,37.56991885809134,22.927341628871346,53.66,1.92
214,floriano,br,1522775836,32,57,-6.915887501107392,-42.812399451164524,91.46,4.5
215,vila velha,br,1522771200,40,62,-23.02634604423804,-32.293726087722874,87.8,13.87
216,saquarema,br,1522774800,20,53,-22.818672711463506,-42.53926481186164,95.0,9.17
217,luanda,ao,1522771200,75,74,-10.510679610147463,4.421848459806739,84.2,9.17
218,souillac,mu,1522774800,0,62,-26.689594856701092,59.487210061028264,59.0,11.41
219,sao joao do paraiso,br,1522775852,8,51,-15.073608573902817,-42.301048707429516,86.15,2.71
220,bubaque,gw,1522774800,0,46,5.851124974619722,-20.774487285676997,89.6,11.41
221,sestri levante,it,1522774500,75,100,43.73163678419621,9.320602132080325,55.4,2.93
222,kralendijk,an,1522770900,88,70,11.428271926236107,-67.75758405405017,84.2,16.11
223,matadi,cd,1522775861,80,92,-6.710930590892417,14.011337778439028,78.86,3.04
224,bedum,nl,1522774500,92,67,53.24892022023889,6.6062325995685995,59.0,6.93
225,corner brook,ca,1522774800,20,38,49.72913167127908,-58.79547090923026,30.2,16.11
226,revin,fr,1522774500,75,71,49.76099060550732,4.444624851101651,53.6,11.41
227,at-bashi,kg,1522775861,20,64,40.55042844636333,76.07273779670726,17.21,1.48
228,antofagasta,cl,1522771200,20,64,-23.27000940939439,-74.05896841677136,68.0,11.41
229,mezen,ru,1522775871,80,99,68.90395954990444,46.12644445862614,36.47,7.96
230,raisen,in,1522771200,48,28,23.24961668528846,77.81546974053035,84.2,4.7
231,tucuman,ar,1522775877,0,58,-26.486237143983658,-65.83213379965431,70.22,4.61
232,rondonopolis,br,1522775869,44,83,-16.56296280529301,-54.86507965565879,83.45,4.38
233,salekhard,ru,1522775879,80,70,66.54965759527812,66.87809382541448,7.31,4.38
234,paamiut,gl,1522775872,44,94,56.17513086849374,-51.464911822498806,33.32,6.06
235,harper,lr,1522774500,90,83,0.6138180234551953,-8.277693738582244,78.8,10.29
236,cayenne,gf,1522773000,40,58,6.260003809983601,-51.36662142234182,87.8,11.41
237,mufulira,zm,1522775884,92,93,-12.530738213336264,28.602526907293182,67.34,5.06
238,asmar,af,1522775887,0,89,34.94089160802977,71.62816459530544,52.85,3.6
239,visnes,no,1522774200,75,90,57.32821725312763,2.5184336120227897,41.0,6.93
240,biltine,td,1522775881,0,19,16.031895566745163,21.858353844126626,80.48,8.19
241,akot,in,1522775890,56,41,21.551609060855526,76.88379229144206,79.94,2.71
242,klaksvik,fo,1522774200,0,100,77.09779815069083,-2.5083078563261125,32.0,6.93
243,marzuq,ly,1522775883,0,51,22.998975020467867,15.53866337801189,64.19,3.49
244,beloha,mg,1522775894,0,72,-29.850006716014207,39.72341392621692,77.69,15.79
245,balatonszarszo,hu,1522773900,0,42,46.87817663663239,17.785656273417374,64.4,18.34
246,urucara,br,1522775889,36,80,-1.7960648280525504,-57.522452686635795,83.81,2.71
247,karaton,kz,1522774800,90,94,45.98232951718143,52.632838829420336,75.2,2.24
248,havelock,us,1522774680,75,73,33.59090036539067,-72.91667686028762,75.2,16.11
249,san rafael,ar,1522775896,0,29,-34.97836312742393,-68.11741681860141,83.27,4.16
250,synya,ru,1522775896,92,96,66.09333416032246,58.47613107988238,35.48,13.11
251,lusambo,cd,1522775898,88,99,-4.7341626229882365,23.093187216704592,70.22,2.15
252,razole,in,1522775907,0,97,15.015836109556716,82.71878772047893,83.09,14.56
253,cabedelo,br,1522771200,75,55,-4.846481183333083,-24.58663440623512,87.8,13.87
254,diu,in,1522775911,0,76,18.2562354420906,70.12906303923981,72.74,7.29
255,bestobe,kz,1522775904,0,68,52.70004839537319,72.82896554424408,14.6,3.27
256,talcahuano,cl,1522771200,90,87,-35.700699535269536,-75.40144827012696,57.2,2.24
257,ambilobe,mg,1522775910,12,72,-11.250395381467769,49.50056831995107,77.51,8.63
258,alexandria,eg,1522773360,90,69,33.032646114620576,28.776644969380385,80.6,6.93
259,torbat-e jam,ir,1522775912,0,82,35.012705854072834,59.35925934288059,46.55,1.59
260,tara,ru,1522773000,0,82,56.858681893829385,74.5988166131136,62.6,3.36
261,porbandar,in,1522775918,0,86,16.41014235513262,64.88113267545708,74.09,8.52
262,mwinilunga,zm,1522775919,24,84,-11.789782575776798,23.435508789929543,67.61,3.15
263,bronnoysund,no,1522774200,0,51,65.64126063148348,11.651761668743532,35.6,8.05
264,cascais,pt,1522774800,75,82,36.93644382265623,-12.305475890971394,60.8,23.04
265,honningsvag,no,1522774200,90,100,81.93658636241082,26.60558315372053,32.0,24.16
266,nikel,ru,1522774200,75,92,68.54306245081219,29.190990334866754,30.2,16.11
267,sao mateus,br,1522775939,0,79,-19.307846986668665,-38.85476004175626,83.99,11.21
268,saint-pierre,pm,1522774800,68,62,35.322752169311144,-52.04888818563913,62.6,23.04
269,terrassa,es,1522774800,20,56,41.688691340585734,1.9762763970232413,68.0,9.17
270,ouallam,ne,1522775933,8,13,15.874948971757078,2.3937147894229014,98.12,6.96
271,robertsport,lr,1522775946,8,100,5.116926767594691,-12.444370543768954,81.92,8.75
272,ciudad bolivar,ve,1522775941,12,40,7.425820035172364,-64.84500797681935,96.68,12.66
273,marau,br,1522775942,0,91,-28.432416566048516,-51.90669391098681,74.36,5.06
274,santa marta,co,1522771200,40,79,13.508736360322445,-75.21632897826842,84.2,6.93
275,walcz,pl,1522775945,92,92,53.36728876241611,16.562874222384735,50.87,6.17
276,kjollefjord,no,1522774200,90,93,72.04031223456798,27.19097741263606,32.0,24.16
277,kem,ru,1522775955,36,95,65.5125251927598,34.73019087530784,66.53,1.36
278,pergamino,ar,1522775948,0,69,-33.98957387386076,-60.819051073013135,78.05,4.5
279,negombo,lk,1522771800,20,74,7.544162137978105,79.47703157401205,78.8,4.7
280,agaro,et,1522775949,64,91,7.633902421224718,36.49971715393072,58.79,1.92
281,tombouctou,ml,1522775958,0,12,17.28312270870134,-2.6625146859330044,99.38,2.82
282,imbituba,br,1522771200,0,69,-29.96353875650931,-44.41080723240805,80.6,9.17
283,itapirapua,br,1522775953,12,78,-16.16813641693267,-50.418737171003,85.97,6.4
284,dedza,mw,1522775954,44,98,-14.44178297718716,34.40866065868995,62.21,2.93
285,halifax,ca,1522774800,75,56,40.97077258667957,-60.74670299528269,44.6,16.11
286,crotone,it,1522775956,8,100,38.07634194273413,18.11529978802291,58.16,16.24
287,thinadhoo,mv,1522775957,44,100,-0.519859083829715,68.86166195859505,84.8,1.59
288,turtas,ru,1522775966,76,75,58.52416328077504,70.24805334345612,26.66,8.52
289,plettenberg bay,za,1522775959,12,91,-51.564446183663165,24.664164696224148,66.35,13.33
290,yakymivka,ua,1522775961,0,80,46.68301015752226,35.21954814895166,41.87,5.5
291,hargeysa,so,1522775972,0,88,8.124819584468582,43.98219378049657,64.46,4.38
292,uhlove,ua,1522775965,0,88,43.64290877992971,32.23361820637254,43.22,4.5
293,pucara,pe,1522771200,40,49,-7.138035059373294,-77.46515880831777,77.0,6.93
294,shahr-e babak,ir,1522775967,0,34,29.949501879045755,55.2694478310101,55.01,10.31
295,laguna,br,1522773960,5,27,-32.89115062935906,-43.508130247035375,78.8,10.29
296,venice,us,1522773300,20,61,25.702050180926534,-85.10151440985211,82.4,12.75
297,vestmannaeyjar,is,1522774800,75,92,59.88150641809108,-18.695352009669904,30.2,4.7
298,goderich,sl,1522775974,88,73,1.2781256878965905,-23.945080113936044,40.97,14.79
299,behshahr,ir,1522771200,90,82,36.44342344268796,53.80415680957091,57.2,6.93
300,verkh-chebula,ru,1522775985,68,77,56.18851509015221,87.1666282901715,17.57,11.88
301,letlhakane,bw,1522775978,0,55,-21.521205435854483,26.16277088495812,67.79,9.08
302,gedo,et,1522775978,56,91,9.023677002830027,37.5842734993751,59.15,1.25
303,turukhansk,ru,1522775979,36,42,64.03880749169778,85.59979426145364,-13.76,5.17
304,fethiye,tr,1522774200,0,59,35.91622553804345,29.105630161624873,62.6,6.93
305,gurupi,br,1522775989,12,87,-11.450996876924563,-48.73157815352028,86.78,3.6
306,saint-joseph,re,1522774800,90,71,-31.742799171722567,55.493883050366236,57.2,9.17
307,meulaboh,id,1522775984,76,100,-5.40576169877022,87.3648696087196,79.49,3.83
308,berlevag,no,1522774200,88,100,84.41006107901103,33.3836587749078,32.0,34.45
309,narasapur,in,1522775990,0,97,15.342492398176631,81.94673788609168,83.09,14.56
310,moroto,ug,1522775990,32,64,2.377718021358845,34.82923785603744,71.84,4.38
311,bucu,ro,1522775991,0,68,44.54288006136849,27.531785352461128,51.23,6.85
312,novyy urengoy,ru,1522775992,44,38,67.62244830075161,76.02068897582538,-11.24,3.27
313,baghdad,iq,1522771200,0,28,31.417571478765723,45.017075920931944,80.6,4.7
314,hastings,gb,1522775759,0,100,50.74070208727244,0.6029571181619673,60.5,8.19
315,villarrica,cl,1522775995,80,83,-39.33151235871381,-71.49976205661858,63.11,2.71
316,kangaatsiaq,gl,1522775995,36,100,68.98906323006966,-54.03181743869298,20.54,6.4
317,mahebourg,mu,1522771200,90,83,-52.56845730853043,80.61347952182359,82.4,9.17
